customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
42872865,Vasatika Chatterjee,ishwar92@example.com,+918245522185,"80/255
Nori Marg
Tinsukia-515901",Bulandshahr,876401,2023-10-09,Inactive,14,976.81
81906973,Oliver Wagle,siddharth54@example.com,+914040972837,"52/226
Gopal Circle, Machilipatnam-015697",Loni,114641,2023-08-16,New,20,218.78
82286908,Oliver Sengupta,wallawriddhish@example.org,+911247075738,"30/07, Varghese Street, Nadiad-719989",Vasai-Virar,414399,2024-06-24,New,16,713.26
1174162,Anirudh Vig,hema05@example.com,+913087052860,"46/798
Sangha
Silchar 248580",Guna,413955,2023-07-02,Premium,12,1255.44
62323608,Ekansh Bains,bgoyal@example.net,+912095116435,"08/545
Seshadri Nagar, Deoghar 100024",Nandyal,537361,2023-08-09,New,2,1446.34
72857290,Krishna Aggarwal,mahikakala@example.net,+912668380523,"H.No. 43, Devan Street
Barasat 071684",Sasaram,009157,2023-09-20,Inactive,13,1806.01
21784094,Lakshit Rai,jagdish68@example.com,+919072015729,"07/299, Shenoy Circle
Raipur 072826",Bareilly,284389,2024-05-18,Regular,17,1530.19
82529927,Yoshita Jain,omyapadmanabhan@example.com,+911559626739,"53, Iyer Ganj
Sangli-Miraj & Kupwad 327741",Chinsurah,934156,2024-04-03,Inactive,3,587.28
14994388,Charles Wason,wrao@example.com,+916588657688,"533
Jhaveri Marg
Bharatpur-930354",Gwalior,941934,2024-04-29,Premium,20,1782.84
54216497,Mohini Pandya,turvisani@example.com,+917593328430,"H.No. 599, Srivastava Road
Shimoga-070708",Guwahati,044806,2024-07-07,New,13,1881.19
80796977,Nicholas Chandra,issacgeorge@example.com,+912151011082,"62/330, Mammen Marg, Kamarhati-528007",Deoghar,659205,2024-06-28,Premium,7,1170.84
31681710,Udant Prabhakar,nachiket85@example.net,+914377591231,"H.No. 30, Gole Chowk, Faridabad-856742",Panchkula,728463,2024-01-06,Regular,15,223.11
47955004,Mohini Sidhu,wmitter@example.net,+915245895284,"249, Krishnan Path, Bhubaneswar 211635",Kollam,204587,2023-08-21,Inactive,6,1681.52
23126657,Ekiya Sekhon,ochakraborty@example.org,+910822554720,"00
Talwar Path
Silchar 399086",Bahraich,052603,2023-04-23,Premium,1,1034.23
91973128,Advik Hayre,guneetwable@example.com,+912754727801,"78, Deshmukh Road, Gulbarga 580534",Karnal,645358,2024-07-01,Premium,15,989.8
22915611,Rishi Minhas,watikamemon@example.com,+915847912085,"H.No. 66
Goyal, Noida 071135",Karaikudi,515734,2023-08-06,Regular,10,1239.42
76864442,Yashasvi Srinivas,omya58@example.com,+911342482017,"399, Agate
Eluru-619957",Karnal,395170,2023-07-31,Regular,13,1565.67
96628029,Zansi Kara,qmitter@example.com,+910416266059,"H.No. 297
Kamdar Nagar
Ghaziabad-068306",Tirupati,454533,2024-03-22,Premium,3,994.81
59216664,Netra Keer,yauvanikhare@example.net,+910581126760,"54/792
Dugar Road, Secunderabad 353845",Deoghar,284974,2023-03-22,Regular,10,225.69
70615775,Abdul Narang,tmannan@example.org,+911142878185,"H.No. 590
Sidhu Ganj
Vijayawada-873377",Ludhiana,912652,2024-01-07,Inactive,15,233.12
34761418,Nitesh De,faraj44@example.net,+916028349053,"14/45, Mander Path
Narasaraopet 297200",Bhilwara,401933,2024-08-19,New,6,1729.83
56248757,Ekansh Narayan,qraghavan@example.com,+911905283202,"05/325, Kade Circle
Belgaum-791134",Chapra,014789,2024-08-05,Premium,16,1040.97
31622158,Omya Modi,bailjonathan@example.com,+919629355011,"H.No. 399
Yadav Marg, Mango 503337",Kolhapur,478462,2023-05-06,New,20,504.15
4200802,Chakrika Gaba,ekavir26@example.net,+916706188692,"20
Gokhale Chowk, Fatehpur-880669",Ramgarh,860603,2023-11-15,Inactive,10,678.96
58631874,Yauvani Bhat,emagar@example.org,+910836759648,"25/246
Dutt Chowk, Bhatpara 304248",Avadi,281610,2024-10-01,New,11,862.23
22036818,Yatan Yogi,sandhurishi@example.org,+910180661597,"30/023
Bail
Jabalpur 182539",Hindupur,019178,2023-11-14,New,5,1732.02
7333934,Om Chand,gavin45@example.net,+910085369768,"81/00
Suresh Marg
Faridabad 923920",Deoghar,383021,2023-12-23,New,11,739.47
5712468,Zinal Shan,farisbadal@example.net,+918793620316,"62
Karan Zila, Patna 168894",Thanjavur,858342,2024-03-25,Inactive,3,872.57
17929886,Oscar Parekh,rattatanveer@example.net,+917928483913,"H.No. 261
Sachar Marg, Visakhapatnam 234841",Salem,356407,2023-03-28,New,7,744.0
408590,Januja Zachariah,nakshsahni@example.net,+916303259192,"25/639
Chandran Zila
Kozhikode 329055",Jorhat,356268,2024-03-11,Regular,17,436.74
42797397,Banjeet Shanker,upkaar20@example.com,+918446664143,"83/59, Kanda Ganj
Guna-842560",Jaunpur,518798,2023-05-08,Premium,8,640.54
58929595,Aarush Ratti,emaharaj@example.net,+913382161253,"H.No. 69, Patil Chowk, Chandigarh 109848",Hubli–Dharwad,349867,2024-08-08,Regular,2,588.65
41971906,Yashica Sankaran,rachita94@example.org,+914111236113,"H.No. 961
Mukherjee Path, Hazaribagh-823281",Phagwara,595797,2024-02-13,Premium,17,245.86
80269328,Daksha Saxena,xchandran@example.net,+919481355985,"23
Tripathi Zila, Faridabad 904585",Ambattur,153808,2023-05-03,Premium,15,976.36
76533277,Bakhshi Kuruvilla,muniharshil@example.net,+911084917852,"40/20
Varty Marg
Ahmedabad 579383",Gangtok,912071,2023-10-11,New,16,1857.65
50760752,Yug Varughese,kapooravi@example.org,+916862473368,"H.No. 12
Randhawa
Proddatur 807263",Maheshtala,100658,2023-03-17,New,14,1670.47
83588803,Indira Sabharwal,faris26@example.com,+914756154232,"H.No. 292, D’Alia Ganj
Dewas 344699",Tinsukia,666065,2024-07-11,New,4,1509.41
30755306,Divya Kakar,samakshravel@example.org,+918218551992,"47/88
Dubey Zila
Ambattur-437317",Bhilwara,523338,2024-06-14,Inactive,9,555.67
26592009,Michael Dhingra,mdasgupta@example.org,+918994317959,"H.No. 28, Vasa Road
Nagpur 397247",Adoni,016283,2023-11-02,Premium,14,317.83
32830199,Abhimanyu Suri,kalaarya@example.com,+916646218510,"11/864
Ganesan Nagar
Thoothukudi 654016",Aizawl,531804,2024-08-27,Premium,2,680.11
99824171,Vasatika Ram,tkhare@example.com,+912587842615,"34/661
Divan Zila
Chandrapur-092281",Thoothukudi,298856,2024-04-15,Inactive,1,1663.58
61618079,Isaac Sunder,maxedwin@example.net,+915151568175,"97, Sandal Path
Tezpur-513861",Ambala,941949,2023-07-14,Inactive,9,1191.93
71694275,Samarth Wagle,ronith46@example.org,+916141888676,"61/61, Mukherjee Chowk, Amritsar-381162",Aurangabad,914570,2023-06-02,Regular,8,476.34
81200164,Zehaan Chaudhry,qoza@example.com,+913605357175,"H.No. 44
Gera Zila, Kottayam-835901",Anantapur,891346,2024-08-30,Regular,10,337.07
66233704,Adya Wason,ibiswas@example.org,+911520711439,"72/459
Ranganathan
Baranagar 535808",Jorhat,836682,2024-05-18,Inactive,7,1341.67
66866026,Vyanjana Nagi,tellajasmit@example.org,+913915253647,"02/534
Kale Ganj, Jamnagar-316257",Ahmedabad,410022,2023-07-05,Regular,13,802.79
86483673,Ranveer Ranganathan,yatinthaker@example.org,+918882836595,"58/697
Zacharia
Tinsukia 392234",Satara,979887,2023-08-18,Regular,17,682.78
22483684,Gautami Dar,vanya27@example.net,+910394383371,"12/217
Doshi Marg, Nashik 384774",Kirari Suleman Nagar,070737,2024-03-05,Regular,20,719.77
65368179,Ati Iyer,urmisahni@example.org,+916668101665,"883, Rout Marg
Tezpur-233753",Bokaro,212082,2023-10-23,Premium,4,1826.72
94430842,Pallavi Kothari,nishakhatri@example.net,+915406530289,"H.No. 11
Bal Nagar, Sri Ganganagar 444163",Jammu,634446,2024-03-19,New,5,399.54
18940384,Anita Sehgal,leela14@example.net,+918731423350,"34
More Nagar, Cuttack-272219",Sonipat,744492,2023-10-08,New,7,1068.47
25585013,Ishita Amble,baradjanani@example.com,+912658217488,"24/60, Morar Nagar, Mirzapur 616969",Vasai-Virar,699030,2024-05-05,Inactive,18,840.15
9314637,Aarav Sandal,chakrikasood@example.net,+918595330748,"42/24, Sagar Ganj
Nandyal-490265",Bhubaneswar,207302,2024-07-28,Inactive,15,1208.09
92409489,Deepa Devi,dhingrachaitaly@example.net,+918086554994,"H.No. 984, Shere Nagar
Kolkata 345413",Shivpuri,850210,2024-04-09,Regular,4,1614.57
21425168,Gavin Panchal,banjeetchoudhary@example.org,+910575864244,"14, Salvi Nagar, Giridih 525156",Aligarh,189621,2023-08-11,New,5,1861.73
11228463,Theodore Cherian,oliver85@example.com,+918075077633,"H.No. 173, Pant Street, Jaipur 419135",Kanpur,834868,2023-07-30,Inactive,8,1275.97
57642258,Gunbir Dutt,pbaria@example.com,+914772390454,"25, Agarwal, Mumbai-047534",Etawah,558798,2024-09-27,Premium,10,1174.55
26250082,Om Bora,hegdenitara@example.net,+918833747830,"H.No. 24
Sani Ganj
Burhanpur-998507",Arrah,557458,2024-10-24,New,1,796.49
34580200,Unni Dara,janyamisra@example.org,+916863976622,"26/93
Hans Ganj
Madurai-579587",Bally,046262,2024-06-04,Premium,2,1418.51
89531595,Balvan Bera,sankaranindali@example.net,+914682859844,"457, Yohannan Nagar
Bardhaman-370968",Jammu,894540,2023-08-13,Regular,6,1385.2
72760434,Andrew Sibal,abajaj@example.net,+915579856116,"022, Rana Ganj, Barasat 146414",Kozhikode,330665,2024-10-07,Premium,10,1843.51
86499778,Chakrika Sachar,tejas83@example.net,+919998768162,"25, Golla Zila
Adoni-109681",Bhilai,967382,2023-09-21,Regular,18,654.76
41395224,Thomas Sarkar,ywali@example.com,+910830045833,"58/93
Dey Path, Korba 451295",Jalna,171941,2024-10-26,Regular,13,358.51
21270783,Aarna Vig,asrivastava@example.com,+916453132564,"692
Vala Road
Morena 501812",Bhavnagar,551325,2023-05-01,New,3,1508.8
68939350,Rachita Dhar,nicholas19@example.net,+919681602897,"H.No. 89, Sunder Zila
Tadipatri 192695",Machilipatnam,156078,2023-04-28,Premium,17,304.51
14839726,Lohit Lanka,faris19@example.org,+918537203327,"72/674
Bhatnagar Marg, Kochi 818898",Mira-Bhayandar,615732,2024-01-24,Regular,10,516.19
38808614,Xavier Shetty,zbandi@example.net,+910270068786,"H.No. 13
Agrawal Nagar, Alappuzha-390199",Vijayanagaram,825269,2023-06-15,Premium,10,340.46
44828791,Zansi Panchal,usami@example.com,+914772735523,"68/389
Desai Zila, Purnia-820691",Khora ,694027,2023-06-02,New,18,1696.98
1603358,Samaksh Randhawa,ubumb@example.com,+915833938125,"H.No. 78, Palla
Sultan Pur Majra-672854",Gandhinagar,600850,2024-06-09,Inactive,5,1155.87
31826,Ekiya Pau,fbedi@example.com,+919364120886,"H.No. 336
Lad Zila, Hajipur-409871",Chinsurah,201602,2023-11-29,New,18,752.78
191616,Brijesh Tata,yadavipatla@example.org,+918144382068,"19/151, Bera Nagar, Surendranagar Dudhrej-068367",Pallavaram,587079,2023-04-27,Regular,4,1053.7
45546750,Mugdha Pandey,panchalharish@example.net,+916103840428,"26
Verma Zila
Tenali 461865",Madhyamgram,787740,2024-10-28,Premium,13,1808.6
33675108,Yagnesh Patel,fraja@example.org,+911694173612,"H.No. 105
Thaker Road, Kurnool-283377",Jalgaon,128202,2023-12-03,Inactive,20,1281.15
98896871,Laksh Narula,iverma@example.net,+912037294459,"H.No. 523, Sani Path, Rampur 258686",Asansol,479606,2023-06-06,Regular,5,1064.61
644189,Tanay Sahni,janya99@example.org,+913485618787,"H.No. 95
Bhasin Path, Raiganj 351412",Bhopal,899027,2023-12-15,Premium,2,793.86
21461764,Nandini Bassi,yahvi51@example.org,+914910458334,"H.No. 05, Mohanty Street
Jamalpur 866732",Singrauli,431789,2023-04-18,Premium,15,1689.46
70170606,Edhitha Chhabra,omisha41@example.net,+910821956742,"25/21, Parmer Ganj
Madurai-341556",Purnia,264083,2024-07-11,Premium,19,921.51
65782437,Geetika Kara,warda03@example.com,+919629696556,"H.No. 81, Nayar Chowk
Adoni-598184",Haldia,643529,2023-04-12,New,4,1215.48
37245065,Ishani Dhillon,abhiramagate@example.net,+919828958601,"83, Grover
Raichur 632370",Dibrugarh,796944,2024-07-21,Inactive,16,1556.07
42012717,Edhitha Sahota,georgesami@example.org,+913021236686,"04/496
Kala Street, Ghaziabad-646233",Jabalpur,831378,2023-08-18,Regular,10,1030.12
60399360,Gavin Solanki,kuruvillachaman@example.net,+910146011592,"336, Nath, Loni-751166",Jamnagar,624598,2024-04-27,Premium,3,1757.64
5140660,Tripti Loke,anika70@example.com,+916100622779,"25, Oommen Road, Gandhidham 607310",Akola,164050,2023-08-18,Inactive,17,908.68
40858753,Samaksh Sharma,neel23@example.net,+916411803422,"59
Kumar Path, Ajmer 208298",Bharatpur,674980,2024-05-06,Regular,5,1149.5
69219122,Varsha Varughese,inayaswaminathan@example.com,+917327181780,"H.No. 39, Bora Street
Bellary-036992",Pimpri-Chinchwad,579100,2024-10-09,Premium,17,1177.34
8967266,Theodore Bhakta,bhaktayochana@example.com,+917689918192,"H.No. 90
Naidu Road, Munger 723012",Imphal,058300,2024-09-01,Regular,5,1164.14
27304727,Farhan Patel,daveekavir@example.com,+912172076008,"51/41
Arora Path, Gopalpur 325615",Tiruvottiyur,372198,2024-03-26,Regular,8,1675.04
62600289,Tanmayi Zachariah,aishanikata@example.net,+914705136766,"88, Chaudhary Zila, Kalyan-Dombivli 682393",Udaipur,072489,2024-02-20,Inactive,10,1326.02
50286371,Jonathan Zachariah,luke39@example.org,+913065429937,"H.No. 770
Narasimhan Circle
Ozhukarai 931863",Bangalore,798154,2024-01-10,New,3,280.77
43799224,Vasatika Agate,chandrahemangini@example.net,+919118000872,"97
Radhakrishnan Chowk, Delhi-697602",Karaikudi,008953,2024-06-23,Regular,9,1566.49
29431960,Jagdish Manda,hredhaan09@example.org,+914683221848,"954
Misra Marg
Dhule 966285",Etawah,741828,2024-02-09,Premium,5,1602.35
7076456,Upkaar Munshi,onveer31@example.org,+914035210960,"H.No. 90
Prabhu Nagar
Bhiwandi-896778",Ichalkaranji,726872,2024-02-06,Regular,10,469.41
43860025,Nidhi Baria,wwalia@example.org,+918335535451,"H.No. 155, Bhargava Chowk, Serampore 694711",Nagpur,394614,2023-11-20,Regular,18,292.92
74833221,Agastya Saran,nde@example.net,+917320060961,"43, Mane Circle
Kishanganj-282155",Nashik,247247,2024-04-28,Regular,1,1764.07
13465850,Anmol Koshy,nitesh46@example.org,+913400835234,"H.No. 563, Din Ganj, Aligarh-043634",Danapur,441097,2023-09-26,Premium,6,1956.03
46541905,Arunima Rout,jacobthakur@example.org,+918100204926,"H.No. 10, Swamy Ganj
Unnao 053101",Udaipur,903499,2024-02-06,New,16,922.29
21809858,Ekansh Seshadri,faqid76@example.org,+915264993781,"86/52
Kade Street
Pimpri-Chinchwad 444382",Bihar Sharif,146074,2023-04-06,Inactive,9,1343.53
75928073,Harsh Aggarwal,dayamai16@example.com,+919146290492,"H.No. 73, Ahuja Marg
Motihari-981926",Udupi,442492,2023-08-01,Inactive,20,1684.84
67538982,Upma Salvi,farhanmishra@example.net,+915817511922,"734
Shetty Circle
Amravati-970918",Shivpuri,230324,2023-08-21,Premium,6,1257.71
57505804,Zinal Padmanabhan,yashodharabhat@example.com,+919680388675,"71, Yohannan
Shimla 687225",Orai,020322,2024-08-25,New,9,225.87
88775948,Yug Pal,dsankaran@example.com,+917873972066,"57/17
Chaudry Path
Karawal Nagar 060987",Nagaon,558701,2024-06-27,New,19,227.1
89704218,Harini Ramakrishnan,dateeiravati@example.org,+917541455837,"H.No. 92
Sura Road, Medininagar 243233",Khora ,706845,2023-10-07,Premium,11,1029.69
9796585,Damini Jha,bhaktaekanta@example.org,+919205507273,"38/33, Wadhwa Marg, Sambhal-817010",Danapur,253065,2023-11-30,Inactive,20,1565.31
1497747,Nachiket Kalla,solankibarkha@example.org,+917538099191,"83/053
Deshmukh Road
Amravati-859834",Sangli-Miraj & Kupwad,323849,2024-04-11,Inactive,7,1241.73
29038113,Wridesh Vyas,hamsini20@example.net,+910173547629,"H.No. 190, Gandhi Path
Phusro 927759",Kalyan-Dombivli,119441,2024-06-10,New,18,875.32
61182897,Yug Dutt,vamakshi57@example.org,+917073740149,"H.No. 03, Shukla Nagar, Kirari Suleman Nagar 188098",Satara,685609,2023-03-28,Regular,15,1261.08
15391556,Ria Pau,oviya43@example.net,+918895879525,"51/45
Lanka Path
Panchkula-119503",Nellore,687731,2023-10-12,Inactive,16,762.73
1529180,Darsh Gokhale,randhawaaashi@example.com,+912845073428,"406
Chanda Chowk
Jalandhar 950864",Bareilly,516534,2024-06-07,Inactive,5,596.54
32797235,Shravya Chandran,bhargavanicholas@example.com,+912314097600,"H.No. 746, Chaudry Marg
Vadodara-727395",Guntakal,417102,2023-11-29,Regular,1,1709.96
78158536,Yatan Gola,tailoraryan@example.org,+913838696631,"499
Iyengar Road
Ichalkaranji-651065",Imphal,390560,2024-04-07,Premium,16,705.47
88779806,Ethan Taneja,mohammed37@example.com,+914425141669,"828, Sahni Nagar, Tenali-855185",Srinagar,651071,2023-07-29,Regular,11,679.0
93018527,Lekha Rout,ibhargava@example.net,+917786364533,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,2024-05-16,New,1,913.11
52393801,Aarush Roy,hemalkapadia@example.org,+913857518200,"411
Nori Zila, Giridih 250229",Ranchi,096858,2023-03-20,New,2,1910.55
70529459,Zayyan Parsa,alexanderbajaj@example.org,+919342363612,"84/461, Ahuja Circle, Nadiad-378990",Pondicherry,829855,2023-05-04,Regular,5,203.05
48481702,Dayita Kothari,upadhyaylohit@example.org,+910285913474,"14/904, Bal Path
Jehanabad 025610",Shivpuri,351248,2024-06-15,Regular,4,1209.16
15417130,Henry Arora,sanya65@example.com,+911452737487,"91/48, Sangha Zila
Srikakulam 495855",Indore,866515,2024-03-03,New,5,1289.29
14705462,Nakul Pal,ydevan@example.net,+919025613803,"64
Goyal Nagar
Sonipat-553665",Bahraich,575946,2023-09-24,Premium,2,765.18
14944819,Triya Patla,fradonarayan@example.net,+914477864460,"H.No. 214
Barman Road
Mira-Bhayandar-611798",Anand,469217,2023-11-24,Premium,14,1127.8
89028323,Avni Padmanabhan,ekavirbaral@example.net,+918793765954,"708
Basak Road, Aurangabad-112247",Lucknow,407239,2023-09-03,Regular,13,1329.47
11775073,Keya Ganesan,shethgagan@example.com,+912214080783,"H.No. 074, Suresh Nagar
Sambalpur 952829",Morbi,836825,2023-06-02,Regular,16,212.35
54799731,Rushil Palan,agatemanya@example.org,+916807056894,"99/811, Khatri Zila
Bhilwara 448234",Jaipur,387529,2023-05-10,Premium,14,1150.73
93617659,Nikita Ramanathan,arya76@example.net,+910665861592,"346
Roy
Hyderabad 233989",Nangloi Jat,190336,2024-09-21,Regular,11,1800.81
45708879,Girindra Majumdar,faraj30@example.net,+917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,025486,2024-03-11,Regular,20,988.63
62807542,Chatura Apte,andrajyoti@example.com,+914546734417,"H.No. 48
Manda Zila
Mahbubnagar 841942",Patiala,340166,2023-03-17,Premium,11,524.5
7551173,Chandran Sur,wakeetajohal@example.org,+918332946262,"27
Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,2023-10-27,New,11,1197.58
65815155,Amara Palan,diya73@example.org,+912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99
86704661,Kamala Chokshi,turvidas@example.net,+911010266095,"09/68, Brahmbhatt Nagar
Davanagere-527950",Kamarhati,812273,2024-03-16,Premium,12,1726.51
57896058,Samuel Gara,kibechandresh@example.com,+912129261611,"64/37
Khurana Nagar
Bhiwandi-628111",Begusarai,487693,2024-06-23,Regular,8,982.05
85519349,Harshil Kari,dayalguneet@example.org,+919329800177,"69/70
Buch Marg
Bareilly 336418",Anand,099406,2023-12-07,New,8,336.36
66308810,Utkarsh Ramaswamy,chadharajata@example.org,+918783396194,"H.No. 20
Dugar Circle
Bardhaman 787914",Sangli-Miraj & Kupwad,851715,2024-05-27,Premium,18,1746.8
13130974,Divya Garde,varkeyridhi@example.org,+913839509399,"48/269
Wagle Path
Vellore-094099",Eluru,572919,2024-07-31,Inactive,6,898.76
8632679,Ayaan Bal,baladhruv@example.net,+918606048831,"25
Baria Marg
Nizamabad 219786",North Dumdum,972354,2023-07-20,Regular,16,1201.21
91072336,Tristan Parmer,abhakhare@example.net,+915925237933,"85/835, Muni Ganj, Jehanabad-068341",Jaunpur,377289,2023-06-07,Premium,3,205.59
24633671,Manan Buch,vsekhon@example.net,+911339516612,"52
Puri Nagar
Lucknow-744371",Karnal,099625,2024-09-21,New,12,1112.03
78254569,Theodore Sathe,nathanielgaba@example.net,+917994588426,"59
Oommen
Faridabad 412726",Kalyan-Dombivli,427888,2023-11-30,Regular,8,1559.18
60698094,Matthew Bhatti,wazir62@example.org,+916129508561,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,2024-05-16,New,2,1894.4
84257716,Yauvani Rajan,kgoda@example.net,+915712225977,"H.No. 029
Malhotra Ganj, Proddatur 181376",Hazaribagh,653569,2023-03-22,New,6,1144.61
84929351,Charvi Kala,geetika61@example.com,+917266341043,"H.No. 643
Hayer Road, Saharanpur 338478",Gandhinagar,169345,2023-12-07,Regular,14,1662.37
48160359,Zehaan Sundaram,vparsa@example.com,+914950724503,"973
Bera Street, Morbi 708221",Karaikudi,324202,2024-03-28,Premium,8,1485.09
51031122,Netra Kashyap,balanwazir@example.net,+916851561853,"H.No. 50
Venkataraman Ganj
Ongole-304771",Dehradun,437180,2023-09-12,Regular,20,363.61
3844290,Yashawini Thaman,kohliwyatt@example.com,+915485602730,"H.No. 37, Patla Circle
Madurai 325088",Berhampore,088516,2023-10-29,Inactive,2,301.73
71643758,Lucky Kapoor,thakkarlavanya@example.org,+917216338859,"869, Ganesh Marg
Kota-097284",Kottayam,445878,2024-09-16,Inactive,7,780.2
49258916,Zehaan Thakur,yash08@example.com,+916814722577,"42, Mittal Marg
Raiganj-402582",Jaipur,153207,2024-04-02,Inactive,16,997.43
60379302,Raksha Chand,bchar@example.net,+910354708884,"772, Master Nagar, Belgaum 984907",Patiala,998032,2023-07-14,New,7,536.98
88873916,Daniel Reddy,urmi43@example.net,+911623298263,"H.No. 63, Sastry Path, Jalgaon 107058",Tirupati,230835,2023-09-21,New,16,1390.49
65559853,Yahvi Bali,tthakur@example.com,+910816244708,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,2024-05-03,Regular,17,1734.36
88046313,Lila Dube,parth32@example.org,+910875198328,"33/958
Keer Chowk, South Dumdum-867934",Thane,047308,2023-05-29,Premium,6,726.67
76987910,Oeshi Kannan,manderowen@example.com,+910479282436,"35
Lad Road, Tenali 343537",Shahjahanpur,847001,2024-03-08,Inactive,5,728.54
20517871,Lavanya Natt,wbhakta@example.org,+912431853664,"H.No. 74, Sagar Chowk, Ambala 375071",Imphal,796497,2023-07-06,Premium,4,418.15
26227445,Krishna Warrior,ishakara@example.com,+913316251669,"H.No. 406
Batta Circle, Bikaner-296769",Ghaziabad,632750,2024-09-07,Regular,1,1030.06
42272393,Anya Parmer,dhillonwyatt@example.com,+917093981801,"81
Srivastava Street, Vellore 246419",Moradabad,915410,2023-09-21,New,7,1090.31
12574626,Nitesh Joshi,cborra@example.net,+918382547134,"393
Narasimhan Chowk
Satara 333915",Amritsar,409487,2024-05-02,Inactive,18,852.27
63349378,William Sangha,aradhanahalder@example.com,+918598411350,"13/269
Mohanty Marg, Amaravati 212523",Mango,965143,2024-08-01,Regular,14,1487.94
88045094,Yuvraj Memon,tanveerben@example.com,+919809794924,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,2023-12-16,Premium,4,690.13
61226835,Owen Soni,varsha95@example.net,+913867653257,"56
Peri Chowk, Dharmavaram 677538",Kishanganj,458894,2023-07-24,Premium,18,1491.21
82585664,Turvi Parmar,ekanshdevan@example.org,+916795181737,"02/13
Kalla Zila, Rajahmundry 478484",Ludhiana,678835,2023-10-30,Regular,14,1511.43
69762479,Joshua Banerjee,rohan04@example.org,+919789920390,"H.No. 52
Ramaswamy Chowk
Madhyamgram 745891",Jamalpur,666332,2024-03-25,New,19,1766.61
93675757,Geetika Mander,cgole@example.com,+918688210815,"78/349, Som Path
Eluru 767399",Noida,264344,2023-11-28,Regular,10,665.46
5009458,Yasti Choudhary,diyabal@example.com,+912821245830,"H.No. 14
Yogi Marg, Noida-862686",Thiruvananthapuram,525644,2023-08-17,Inactive,7,1712.14
59545278,Yagnesh Randhawa,chahalaarav@example.org,+919373575587,"H.No. 56, Nigam Ganj
Panipat 241216",Yamunanagar,270678,2024-10-28,New,16,430.08
59619739,Charan Ramanathan,aryadayal@example.org,+917145769343,"28/03, Tiwari Chowk
Arrah 002279",Delhi,105428,2023-11-12,New,12,871.39
9097480,Hamsini Verma,vartyekiya@example.org,+914481077678,"H.No. 67, Salvi Nagar
Ulhasnagar 922156",Bihar Sharif,207496,2023-12-21,Premium,18,307.65
56195475,Falguni Date,sharmaaradhana@example.com,+913326874282,"94
Venkataraman Ganj, Patiala-174200",Ahmedabad,031357,2024-06-25,Regular,18,1149.91
45052594,Harish Venkatesh,hiteshlanka@example.com,+913326351580,"46/45
Banik Marg, Madurai-527305",Aligarh,740540,2024-06-03,New,19,859.59
24517523,Mohini Pillai,edyal@example.com,+910303345372,"669
Vala, Tiruppur-864320",Tirunelveli,786498,2023-11-12,Premium,14,361.29
97111069,Megha Hora,inaya49@example.com,+918549511420,"839, Bhatti Ganj, Saharanpur 068437",North Dumdum,143574,2024-02-16,Inactive,10,1898.27
88299992,Laban Bandi,ikrish@example.org,+916044493843,"56/317, Sanghvi
Unnao 580760",Firozabad,943812,2024-05-17,Premium,6,1524.68
60757351,Naksh Sule,frederickkunda@example.org,+915063987921,"994, Ramanathan Chowk, Davanagere 176352",Salem,411662,2024-05-15,Premium,3,1099.62
14161586,Aachal Nazareth,aadhya71@example.org,+919346916511,"903
Bajaj Chowk, Jaunpur-242237",Bettiah,585408,2023-06-14,Premium,11,353.97
35133191,Ojasvi Sha,vrittinanda@example.org,+913575822397,"09/440, Chandra Ganj
Bhalswa Jahangir Pur 958886",Loni,791176,2024-10-22,Regular,14,406.21
56480776,Matthew Parsa,sagate@example.com,+914677889908,"41/331
Manne Zila
Jamalpur-589262",Udaipur,573808,2024-03-17,Regular,8,1401.79
31000129,Lohit Kaur,siddharth81@example.net,+913242653438,"448, Rajagopal Ganj
Bhubaneswar-587599",Raichur,396599,2024-03-29,Premium,18,1120.64
18113428,Dominic Goda,tagarwal@example.net,+918429538882,"H.No. 104
Morar Zila
Rajpur Sonarpur 068813",Rajkot,803574,2023-09-15,Regular,7,255.73
56250563,Anthony Tara,tnagarajan@example.com,+911199558345,"H.No. 220, Brahmbhatt Marg, Gulbarga-331993",Jabalpur,202458,2023-09-02,Premium,20,733.3
96253172,Zarna Mammen,patilnachiket@example.com,+919987789256,"357, Chaudhry Chowk
Danapur-617891",Berhampur,238657,2023-08-08,Inactive,1,475.19
83023956,Lopa Kalita,qbehl@example.org,+912642335228,"33, Narasimhan Marg
Bhiwandi 462997",Nanded,313936,2023-09-01,Regular,12,1551.29
19080489,Reva Sha,zchad@example.com,+916132888081,"70/24
Dhaliwal Zila, Faridabad 141190",Jalandhar,236035,2023-03-30,Regular,9,578.21
899941,Lopa Venkataraman,gavinchoudhary@example.org,+919236408026,"H.No. 780, Oommen Chowk
Satna 564861",Sambhal,012225,2024-06-25,Premium,18,1202.35
