CUSTOMER_ID,FIRST_NAME,LAST_NAME,GENDER,DOB,CITY,STATE,ZIP,EMAIL,PHONE,LOYALTY_TIER,REGISTRATION_DATE
CUS02081,Sneha,Pillai,F,1971-03-27,Lucknow,Uttar Pradesh,657075,user2081@email.com,9893151937,Bronze,2022-11-11
CUS02082,Rohan,Verma,M,1980-03-31,Bengaluru,Karnataka,862091,user2082@email.com,9255310652,Silver,2020-10-01
CUS02083,Prakash,Gupta,M,1998-12-09,Pune,Maharashtra,580280,user2083@email.com,9839799487,Silver,2020-05-19
CUS02084,Varun,Kapoor,F,1979-02-02,Nagpur,Maharashtra,142615,user2084@email.com,9182180063,Bronze,2022-12-01
CUS02085,Vikram,Pandey,Other,1994-09-20,Mumbai,Maharashtra,768796,user2085@email.com,9972389969,Gold,2020-01-18
CUS02086,Suresh,Singh,M,1986-06-18,Pune,Maharashtra,767671,user2086@email.com,9904519313,Bronze,2023-05-01
CUS02087,Aarav,Joshi,Other,1990-09-05,Pune,Maharashtra,369335,user2087@email.com,9874805614,Silver,2024-03-08
CUS02088,Rohan,Agarwal,Other,2000-01-04,Nagpur,Maharashtra,932196,user2088@email.com,9305775789,Silver,2020-07-30
CUS02089,Swathi,Kapoor,F,1971-09-13,Kolkata,West Bengal,932279,user2089@email.com,9361727150,Silver,2022-06-23
CUS02090,Meera,Tiwari,F,1975-10-13,Mumbai,Maharashtra,897671,user2090@email.com,9569166804,Bronze,2023-10-30
CUS02091,Ajay,Joshi,M,1990-05-12,Kochi,Kerala,804055,user2091@email.com,9149115293,Silver,2024-11-25
CUS02092,Ananya,Mehta,M,1987-10-15,Nagpur,Maharashtra,526962,user2092@email.com,9322410957,Bronze,2022-03-04
CUS02093,Tara,Reddy,M,1992-05-20,Pune,Maharashtra,584904,user2093@email.com,9743256662,Gold,2020-07-09
CUS02094,Kiran,Kumar,M,1998-06-28,Surat,Gujarat,118950,user2094@email.com,9861292088,Bronze,2022-10-24
CUS02095,Swathi,Mehta,F,1992-10-09,Delhi,Delhi,738914,user2095@email.com,9987957620,Silver,2022-08-03
CUS02096,Dev,Pandey,M,1974-03-03,Pune,Maharashtra,507937,user2096@email.com,9610674706,Platinum,2022-05-24
CUS02097,Kiran,Rao,M,1981-05-27,Mumbai,Maharashtra,962588,user2097@email.com,9577152687,Bronze,2022-07-25
CUS02098,Lata,Bose,M,1997-07-10,Bhopal,Madhya Pradesh,831618,user2098@email.com,9282550509,Silver,2020-06-19
CUS02099,Sanjay,Patel,F,1975-10-10,Kolkata,West Bengal,699065,user2099@email.com,9184405248,Silver,2022-01-31
CUS02100,Meera,Singh,M,1985-03-16,Jaipur,Rajasthan,655317,user2100@email.com,9496416310,Bronze,2021-08-05
CUS02101,Kiran,Mishra,F,1976-05-03,Chandigarh,Punjab,131000,user2101@email.com,9267396883,Silver,2020-12-21
CUS02102,Swathi,Pillai,F,1999-03-09,Bengaluru,Karnataka,535571,user2102@email.com,9921348247,Bronze,2020-09-02
CUS02103,Kavya,Bose,Other,1971-03-24,Kolkata,West Bengal,493514,user2103@email.com,9677235776,Bronze,2024-03-07
CUS02104,Neha,Kumar,M,1971-11-20,Lucknow,Uttar Pradesh,328909,user2104@email.com,9326887199,Platinum,2022-11-09
CUS02105,Divya,Joshi,F,1971-03-18,Lucknow,Uttar Pradesh,904126,user2105@email.com,9934860763,Platinum,2024-10-01
CUS02106,Kavya,Agarwal,M,1994-11-24,Pune,Maharashtra,328330,user2106@email.com,9549017351,Platinum,2021-07-16
CUS02107,Kiran,Pillai,F,1980-07-19,Kolkata,West Bengal,796500,user2107@email.com,9837492998,Platinum,2024-08-18
CUS02108,Dev,Rao,F,1996-11-03,Chandigarh,Punjab,658375,user2108@email.com,9521092945,Bronze,2023-08-26
CUS02109,Isha,Mishra,M,1983-05-16,Pune,Maharashtra,571288,user2109@email.com,9268542889,Platinum,2023-04-18
CUS02110,Sanjay,Mehta,M,1977-04-14,Bengaluru,Karnataka,970177,user2110@email.com,9458688662,Gold,2020-12-18
CUS02111,Ananya,Kumar,M,1987-01-12,Surat,Gujarat,784829,user2111@email.com,9548931346,Platinum,2024-05-14
CUS02112,Rahul,Sharma,F,1973-04-11,Pune,Maharashtra,245303,user2112@email.com,9754666903,Silver,2024-03-13
CUS02113,Swathi,Tiwari,F,1977-10-08,Delhi,Delhi,123942,user2113@email.com,9448987901,Silver,2021-01-19
CUS02114,Rajesh,Bose,F,1989-05-08,Bengaluru,Karnataka,488283,user2114@email.com,9124394894,Gold,2024-06-20
CUS02115,Ritu,Shah,F,1999-01-16,Nagpur,Maharashtra,302408,user2115@email.com,9273279673,Silver,2023-02-22
CUS02116,Neha,Iyer,M,1992-06-23,Kochi,Kerala,847417,user2116@email.com,9314517837,Bronze,2024-05-25
CUS02117,Rohan,Sharma,M,1984-07-01,Kolkata,West Bengal,583581,user2117@email.com,9593054651,Bronze,2021-11-10
CUS02118,Amit,Iyer,F,1972-01-02,Lucknow,Uttar Pradesh,583819,user2118@email.com,9637101700,Silver,2021-04-21
CUS02119,Swathi,Rao,F,1976-09-17,Chandigarh,Punjab,267003,user2119@email.com,9362920130,Silver,2020-10-01
CUS02120,Aarav,Patel,F,1992-03-10,Delhi,Delhi,526085,user2120@email.com,9658096119,Platinum,2020-11-27
CUS02121,Sanjay,Singh,F,1974-12-05,Bhopal,Madhya Pradesh,372660,user2121@email.com,9868773997,Silver,2021-08-31
CUS02122,Ajay,Pandey,F,1991-04-24,Kochi,Kerala,660118,user2122@email.com,9867472238,Bronze,2021-04-10
CUS02123,Varun,Patel,M,1972-03-09,Ahmedabad,Gujarat,517749,user2123@email.com,9989388663,Gold,2023-06-06
CUS02124,Priya,Pillai,M,1974-05-19,Chandigarh,Punjab,636409,user2124@email.com,9775671577,Silver,2023-08-10
CUS02125,Ritu,Kumar,M,1986-12-06,Pune,Maharashtra,988217,user2125@email.com,9381856258,Gold,2021-07-21
CUS02126,Ajay,Kumar,F,1976-06-21,Lucknow,Uttar Pradesh,484265,user2126@email.com,9543340540,Silver,2022-03-16
CUS02127,Geeta,Iyer,F,1985-10-11,Bengaluru,Karnataka,320290,user2127@email.com,9384012987,Bronze,2024-06-16
CUS02128,Mohan,Singh,F,1982-09-11,Surat,Gujarat,843527,user2128@email.com,9627826710,Gold,2020-01-09
CUS02129,Arjun,Rao,M,1983-04-10,Chandigarh,Punjab,566272,user2129@email.com,9455044770,Gold,2022-05-13
CUS02130,Arjun,Tiwari,M,1970-02-24,Kochi,Kerala,137480,user2130@email.com,9917464065,Bronze,2020-08-18
CUS02131,Divya,Sharma,M,1998-01-23,Jaipur,Rajasthan,488865,user2131@email.com,9705095857,Bronze,2024-08-31
CUS02132,Divya,Joshi,F,1999-07-16,Kolkata,West Bengal,419544,user2132@email.com,9610333211,Gold,2020-08-26
CUS02133,Divya,Reddy,F,1978-01-03,Surat,Gujarat,828846,user2133@email.com,9238032824,Bronze,2024-03-18
CUS02134,Neha,Shah,M,1985-05-01,Kolkata,West Bengal,338989,user2134@email.com,9130069819,Gold,2023-04-08
CUS02135,Divya,Reddy,F,1976-10-21,Lucknow,Uttar Pradesh,372022,user2135@email.com,9491015745,Gold,2023-08-30
CUS02136,Neha,Kapoor,M,1977-03-05,Kochi,Kerala,748502,user2136@email.com,9282976474,Platinum,2022-01-14
CUS02137,Vikram,Tiwari,F,1989-12-12,Surat,Gujarat,429563,user2137@email.com,9661929277,Bronze,2020-11-29
CUS02138,Geeta,Bose,F,1987-08-09,Bhopal,Madhya Pradesh,650750,user2138@email.com,9617599918,Bronze,2024-05-23
CUS02139,Sanjay,Sharma,F,1994-02-10,Nagpur,Maharashtra,167898,user2139@email.com,9467613766,Bronze,2020-01-02
CUS02140,Pooja,Reddy,M,1975-06-14,Chennai,Tamil Nadu,915807,user2140@email.com,9882502045,Gold,2020-07-20
CUS02141,Rahul,Pillai,F,1986-07-11,Surat,Gujarat,697067,user2141@email.com,9785730802,Platinum,2020-07-13
CUS02142,Lata,Kapoor,F,1993-07-04,Bhopal,Madhya Pradesh,877391,user2142@email.com,9317464915,Bronze,2020-03-16
CUS02143,Sanjay,Kumar,Other,1976-05-09,Mumbai,Maharashtra,632064,user2143@email.com,9172153013,Bronze,2021-02-21
CUS02144,Neha,Verma,F,1970-01-24,Jaipur,Rajasthan,936677,user2144@email.com,9160102484,Silver,2020-01-19
CUS02145,Pooja,Iyer,M,1986-12-30,Jaipur,Rajasthan,875354,user2145@email.com,9296156159,Silver,2021-04-04
CUS02146,Neha,Iyer,M,1983-09-14,Surat,Gujarat,852227,user2146@email.com,9589697192,Bronze,2022-10-07
CUS02147,Arjun,Verma,M,1991-03-31,Lucknow,Uttar Pradesh,879207,user2147@email.com,9304026156,Gold,2020-05-28
CUS02148,Rohan,Reddy,F,1971-08-28,Nagpur,Maharashtra,163821,user2148@email.com,9323050590,Bronze,2022-09-11
CUS02149,Ajay,Tiwari,F,1975-02-14,Lucknow,Uttar Pradesh,203043,user2149@email.com,9676528107,Gold,2022-02-18
CUS02150,Kiran,Singh,M,1977-09-23,Mumbai,Maharashtra,222060,user2150@email.com,9574484446,Bronze,2020-07-14
CUS02151,Sneha,Verma,F,1984-01-06,Chennai,Tamil Nadu,727356,user2151@email.com,9623159945,Bronze,2024-12-27
CUS02152,Rajesh,Agarwal,F,1986-07-05,Mumbai,Maharashtra,216941,user2152@email.com,9873074192,Gold,2022-12-07
CUS02153,Dev,Nair,F,1994-07-28,Chandigarh,Punjab,765775,user2153@email.com,9759721239,Gold,2020-05-28
CUS02154,Arjun,Agarwal,F,1991-01-12,Mumbai,Maharashtra,616533,user2154@email.com,9777668740,Bronze,2020-10-17
CUS02155,Isha,Kapoor,M,1974-08-06,Jaipur,Rajasthan,776624,user2155@email.com,9421733069,Bronze,2024-11-12
CUS02156,Pooja,Rao,M,1981-06-03,Jaipur,Rajasthan,688528,user2156@email.com,9640159008,Bronze,2022-11-08
CUS02157,Sneha,Joshi,F,1995-03-29,Ahmedabad,Gujarat,434713,user2157@email.com,9647122926,Silver,2022-09-19
CUS02158,Ananya,Singh,F,1979-10-25,Bengaluru,Karnataka,805666,user2158@email.com,9427105761,Bronze,2022-06-08
CUS02159,Amit,Rao,F,1986-11-13,Bhopal,Madhya Pradesh,664752,user2159@email.com,9983214584,Bronze,2020-11-16
CUS02160,Sneha,Iyer,M,1996-06-19,Chandigarh,Punjab,626154,user2160@email.com,9427903381,Bronze,2022-04-11
CUS02161,Isha,Kumar,F,1974-09-29,Jaipur,Rajasthan,739135,user2161@email.com,9325799238,Silver,2020-12-27
CUS02162,Kiran,Joshi,M,1985-10-24,Bengaluru,Karnataka,515487,user2162@email.com,9943758275,Bronze,2021-07-25
CUS02163,Swathi,Joshi,M,1974-03-21,Bengaluru,Karnataka,641554,user2163@email.com,9608712246,Silver,2024-10-19
CUS02164,Nisha,Gupta,M,1970-02-16,Chandigarh,Punjab,375623,user2164@email.com,9606786457,Platinum,2023-10-16
CUS02165,Divya,Pillai,M,1980-03-29,Bhopal,Madhya Pradesh,449933,user2165@email.com,9880298529,Bronze,2023-08-01
CUS02166,Kiran,Mishra,M,1996-01-13,Kochi,Kerala,690648,user2166@email.com,9522562723,Gold,2021-07-24
CUS02167,Ajay,Shah,M,1979-03-10,Mumbai,Maharashtra,528645,user2167@email.com,9479687950,Silver,2021-09-19
CUS02168,Amit,Gupta,M,1972-07-18,Bengaluru,Karnataka,838552,user2168@email.com,9317124660,Bronze,2024-07-07
CUS02169,Arjun,Mehta,F,1976-07-03,Kochi,Kerala,124829,user2169@email.com,9445579291,Silver,2023-11-22
CUS02170,Kiran,Verma,F,1977-07-21,Pune,Maharashtra,309140,user2170@email.com,9956281850,Bronze,2020-04-25
CUS02171,Amit,Gupta,M,1997-11-03,Jaipur,Rajasthan,354948,user2171@email.com,9272247459,Bronze,2022-09-05
CUS02172,Lata,Tiwari,F,1993-07-05,Ahmedabad,Gujarat,148234,user2172@email.com,9938837115,Silver,2022-04-22
CUS02173,Geeta,Bose,M,1983-02-20,Kochi,Kerala,736176,user2173@email.com,9729335505,Bronze,2022-09-06
CUS02174,Priya,Rao,M,1990-02-02,Delhi,Delhi,487395,user2174@email.com,9570432459,Platinum,2021-07-27
CUS02175,Isha,Reddy,F,1971-12-11,Delhi,Delhi,177582,user2175@email.com,9448478088,Platinum,2022-06-05
CUS02176,Nisha,Reddy,F,1972-04-14,Kochi,Kerala,718458,user2176@email.com,9420893788,Silver,2022-07-10
CUS02177,Rohan,Mishra,M,1987-10-16,Jaipur,Rajasthan,700554,user2177@email.com,9686891329,Gold,2024-04-27
CUS02178,Kavya,Kapoor,F,1995-10-30,Kolkata,West Bengal,823066,user2178@email.com,9123463202,Bronze,2024-03-22
CUS02179,Rohan,Rao,Other,1989-08-04,Chandigarh,Punjab,478776,user2179@email.com,9929683513,Silver,2024-06-21
CUS02180,Rahul,Joshi,M,1980-06-23,Nagpur,Maharashtra,338742,user2180@email.com,9594784193,Bronze,2021-10-12
CUS02181,Tara,Gupta,M,1993-11-21,Chennai,Tamil Nadu,883968,user2181@email.com,9124844575,Bronze,2021-11-23
CUS02182,Nisha,Agarwal,M,1979-04-20,Surat,Gujarat,609982,user2182@email.com,9956950131,Bronze,2024-01-09
CUS02183,Priya,Kapoor,M,1996-08-25,Jaipur,Rajasthan,693194,user2183@email.com,9569447344,Platinum,2024-12-21
CUS02184,Neha,Rao,F,1998-04-24,Jaipur,Rajasthan,615909,user2184@email.com,9403489287,Silver,2024-01-11
CUS02185,Rohan,Singh,F,1990-03-19,Surat,Gujarat,685410,user2185@email.com,9938150211,Bronze,2022-05-15
CUS02186,Ritu,Kapoor,F,1989-04-11,Bengaluru,Karnataka,191991,user2186@email.com,9716247535,Platinum,2022-01-21
CUS02187,Dev,Nair,F,1997-09-26,Lucknow,Uttar Pradesh,904378,user2187@email.com,9834389102,Silver,2023-09-29
CUS02188,Amit,Mishra,F,1986-10-11,Kolkata,West Bengal,874831,user2188@email.com,9263429209,Silver,2020-02-14
CUS02189,Ananya,Tiwari,M,1978-08-31,Delhi,Delhi,653348,user2189@email.com,9938713602,Silver,2021-10-17
CUS02190,Nisha,Sharma,M,1998-02-14,Bhopal,Madhya Pradesh,408086,user2190@email.com,9106822504,Silver,2022-11-12
CUS02191,Aarav,Sharma,M,1978-07-25,Pune,Maharashtra,547898,user2191@email.com,9261592689,Bronze,2023-07-04
CUS02192,Rajesh,Rao,F,1972-11-14,Chennai,Tamil Nadu,785362,user2192@email.com,9814469817,Bronze,2024-10-14
CUS02193,Rajesh,Pillai,F,1970-04-11,Bhopal,Madhya Pradesh,849631,user2193@email.com,9719394502,Bronze,2021-04-04
CUS02194,Vikram,Nair,M,1985-12-07,Chandigarh,Punjab,205797,user2194@email.com,9128158333,Silver,2021-07-29
CUS02195,Priya,Reddy,F,1991-01-27,Bhopal,Madhya Pradesh,172631,user2195@email.com,9451608619,Gold,2020-12-25
CUS02196,Pooja,Nair,M,1999-01-01,Nagpur,Maharashtra,271220,user2196@email.com,9555571081,Platinum,2020-03-18
CUS02197,Geeta,Nair,F,1988-02-07,Chennai,Tamil Nadu,128622,user2197@email.com,9247437812,Gold,2020-11-28
CUS02198,Sneha,Shah,M,1997-07-30,Ahmedabad,Gujarat,880080,user2198@email.com,9894475285,Bronze,2023-01-13
CUS02199,Amit,Mishra,M,1981-12-02,Mumbai,Maharashtra,315621,user2199@email.com,9927837480,Bronze,2020-01-11
CUS02200,Sneha,Singh,Other,1997-05-17,Bhopal,Madhya Pradesh,631316,user2200@email.com,9720948691,Gold,2024-07-05
CUS02201,Ananya,Nair,M,1987-05-09,Delhi,Delhi,612867,user2201@email.com,9895258294,Silver,2022-02-04
CUS02202,Kiran,Agarwal,M,1988-06-16,Kochi,Kerala,195201,user2202@email.com,9958769279,Silver,2022-10-12
CUS02203,Arjun,Kapoor,M,1995-05-09,Ahmedabad,Gujarat,579150,user2203@email.com,9117336060,Bronze,2020-06-03
CUS02204,Nisha,Shah,Other,1975-09-19,Chandigarh,Punjab,204926,user2204@email.com,9480835931,Bronze,2021-09-26
CUS02205,Varun,Singh,M,1995-10-24,Kolkata,West Bengal,988991,user2205@email.com,9800081643,Bronze,2022-09-25
CUS02206,Rohan,Shah,F,2000-01-04,Kochi,Kerala,116619,user2206@email.com,9394974196,Gold,2023-04-09
CUS02207,Kiran,Patel,M,2000-09-20,Nagpur,Maharashtra,361093,user2207@email.com,9290437112,Silver,2023-09-19
CUS02208,Suresh,Reddy,M,1985-12-16,Bengaluru,Karnataka,592634,user2208@email.com,9918500336,Bronze,2020-02-21
CUS02209,Ritu,Nair,F,1993-06-22,Lucknow,Uttar Pradesh,793058,user2209@email.com,9414697172,Bronze,2023-09-12
CUS02210,Varun,Joshi,M,2000-11-23,Pune,Maharashtra,283120,user2210@email.com,9656842161,Platinum,2021-02-17
CUS02211,Ritu,Joshi,M,1994-12-26,Kochi,Kerala,214705,user2211@email.com,9944558917,Bronze,2021-12-24
CUS02212,Rahul,Mehta,M,1982-08-10,Ahmedabad,Gujarat,491311,user2212@email.com,9384736299,Silver,2022-01-18
CUS02213,Ritu,Sharma,M,1981-06-22,Mumbai,Maharashtra,593357,user2213@email.com,9136746419,Gold,2021-03-09
CUS02214,Geeta,Agarwal,M,1979-02-26,Bengaluru,Karnataka,495351,user2214@email.com,9918730606,Silver,2021-09-24
CUS02215,Ananya,Joshi,M,2000-05-30,Jaipur,Rajasthan,465603,user2215@email.com,9339121961,Bronze,2020-02-13
CUS02216,Sneha,Bose,F,1971-03-27,Delhi,Delhi,535239,user2216@email.com,9676306442,Silver,2023-09-01
CUS02217,Swathi,Sharma,M,1985-06-02,Bhopal,Madhya Pradesh,592292,user2217@email.com,9375803064,Bronze,2021-09-22
CUS02218,Kavya,Pillai,Other,1993-03-25,Surat,Gujarat,800901,user2218@email.com,9869137689,Bronze,2021-10-26
CUS02219,Lata,Tiwari,M,1999-02-18,Ahmedabad,Gujarat,329964,user2219@email.com,9652691461,Bronze,2022-04-01
CUS02220,Pooja,Singh,F,1982-06-10,Bengaluru,Karnataka,852110,user2220@email.com,9533618323,Bronze,2023-12-12
CUS02221,Sneha,Iyer,M,1997-02-13,Lucknow,Uttar Pradesh,293595,user2221@email.com,9883864035,Silver,2020-10-18
CUS02222,Mohan,Mishra,F,1987-05-08,Hyderabad,Telangana,645172,user2222@email.com,9655021824,Silver,2024-12-20
CUS02223,Arjun,Reddy,M,1971-11-15,Nagpur,Maharashtra,492975,user2223@email.com,9809960056,Bronze,2024-01-06
CUS02224,Geeta,Patel,F,1984-06-03,Kochi,Kerala,938621,user2224@email.com,9513422831,Silver,2023-08-30
CUS02225,Rahul,Joshi,M,1972-02-26,Chandigarh,Punjab,765458,user2225@email.com,9136629671,Gold,2022-10-31
CUS02226,Ananya,Shah,M,1980-07-01,Chennai,Tamil Nadu,699876,user2226@email.com,9616229701,Silver,2024-12-02
CUS02227,Rahul,Tiwari,M,1978-07-06,Hyderabad,Telangana,325272,user2227@email.com,9586612913,Silver,2022-12-01
CUS02228,Amit,Kumar,F,1993-10-14,Jaipur,Rajasthan,787300,user2228@email.com,9925182458,Silver,2023-10-16
CUS02229,Kiran,Joshi,M,1984-07-11,Hyderabad,Telangana,946188,user2229@email.com,9623293606,Gold,2024-09-15
CUS02230,Tara,Kumar,F,1993-07-12,Ahmedabad,Gujarat,459006,user2230@email.com,9919554196,Silver,2024-05-24
CUS02231,Ritu,Pillai,M,1981-01-16,Delhi,Delhi,126648,user2231@email.com,9683384105,Bronze,2021-11-26
CUS02232,Amit,Kumar,M,1981-04-20,Chennai,Tamil Nadu,847315,user2232@email.com,9417519885,Bronze,2023-07-16
CUS02233,Divya,Mishra,M,1988-05-15,Hyderabad,Telangana,186997,user2233@email.com,9641942969,Bronze,2021-02-15
CUS02234,Prakash,Kapoor,M,1979-12-08,Bhopal,Madhya Pradesh,980817,user2234@email.com,9830761164,Bronze,2024-07-13
CUS02235,Rahul,Pillai,F,1976-01-09,Mumbai,Maharashtra,917823,user2235@email.com,9262963079,Silver,2021-09-27
CUS02236,Suresh,Patel,F,1990-01-25,Jaipur,Rajasthan,480272,user2236@email.com,9679237767,Bronze,2021-11-07
CUS02237,Ananya,Pillai,M,1970-06-16,Jaipur,Rajasthan,813447,user2237@email.com,9277849781,Silver,2022-12-02
CUS02238,Swathi,Iyer,F,1975-08-25,Bhopal,Madhya Pradesh,887589,user2238@email.com,9868891453,Bronze,2020-10-23
CUS02239,Nisha,Nair,M,1972-10-28,Lucknow,Uttar Pradesh,520345,user2239@email.com,9418360616,Bronze,2022-07-19
CUS02240,Nisha,Bose,F,1981-06-29,Jaipur,Rajasthan,242732,user2240@email.com,9874755886,Platinum,2022-11-15
CUS02241,Rohan,Gupta,F,1972-07-26,Mumbai,Maharashtra,800574,user2241@email.com,9434583699,Bronze,2022-10-08
CUS02242,Swathi,Pandey,Other,1984-12-12,Kochi,Kerala,162099,user2242@email.com,9910857149,Silver,2024-10-06
CUS02243,Isha,Joshi,F,1975-02-02,Bengaluru,Karnataka,946188,user2243@email.com,9360342730,Bronze,2022-04-17
CUS02244,Dev,Agarwal,M,1991-12-17,Bengaluru,Karnataka,302764,user2244@email.com,9366903551,Gold,2020-09-17
CUS02245,Pooja,Gupta,M,1986-11-03,Delhi,Delhi,520940,user2245@email.com,9232576429,Gold,2021-10-05
CUS02246,Tara,Reddy,M,1997-12-18,Lucknow,Uttar Pradesh,249326,user2246@email.com,9821810129,Bronze,2022-11-17
CUS02247,Aarav,Kumar,F,1994-03-04,Hyderabad,Telangana,649706,user2247@email.com,9210179022,Gold,2020-09-07
CUS02248,Isha,Iyer,F,1974-10-08,Lucknow,Uttar Pradesh,413337,user2248@email.com,9982873873,Bronze,2023-04-24
CUS02249,Swathi,Mishra,M,1989-08-26,Kochi,Kerala,890888,user2249@email.com,9873101432,Bronze,2024-08-16
CUS02250,Priya,Shah,F,1978-09-17,Kolkata,West Bengal,367861,user2250@email.com,9221158422,Silver,2021-08-31
CUS02251,Rajesh,Joshi,F,1970-01-04,Pune,Maharashtra,825024,user2251@email.com,9953040219,Silver,2024-10-10
CUS02252,Pooja,Kapoor,M,1996-05-23,Kolkata,West Bengal,867305,user2252@email.com,9747805692,Platinum,2024-12-11
CUS02253,Meera,Iyer,F,1972-12-25,Bhopal,Madhya Pradesh,797209,user2253@email.com,9630999472,Gold,2021-11-06
CUS02254,Nisha,Patel,F,1976-12-12,Pune,Maharashtra,907346,user2254@email.com,9400866284,Gold,2023-10-10
CUS02255,Arjun,Gupta,F,1970-05-11,Kochi,Kerala,444802,user2255@email.com,9550590774,Silver,2024-06-10
CUS02256,Meera,Singh,M,1977-08-24,Kolkata,West Bengal,847734,user2256@email.com,9965426771,Silver,2024-05-10
CUS02257,Isha,Iyer,F,1973-11-08,Lucknow,Uttar Pradesh,797962,user2257@email.com,9385351360,Bronze,2023-01-24
CUS02258,Varun,Bose,F,1984-05-06,Chandigarh,Punjab,978090,user2258@email.com,9707329936,Bronze,2024-03-22
CUS02259,Neha,Shah,M,1971-12-19,Jaipur,Rajasthan,213034,user2259@email.com,9733876003,Gold,2023-06-19
CUS02260,Sneha,Tiwari,M,1991-09-25,Surat,Gujarat,901144,user2260@email.com,9356210171,Bronze,2021-07-25
CUS02261,Mohan,Pandey,M,1991-02-13,Surat,Gujarat,512871,user2261@email.com,9871256936,Gold,2024-08-06
CUS02262,Dev,Mishra,F,1971-05-24,Hyderabad,Telangana,701195,user2262@email.com,9661315067,Bronze,2024-09-10
CUS02263,Varun,Agarwal,F,1985-03-24,Pune,Maharashtra,126886,user2263@email.com,9331970687,Silver,2024-10-28
CUS02264,Dev,Rao,M,1972-03-27,Mumbai,Maharashtra,532164,user2264@email.com,9961028466,Bronze,2021-02-01
CUS02265,Neha,Gupta,M,1974-12-21,Ahmedabad,Gujarat,816189,user2265@email.com,9469420581,Bronze,2020-09-07
CUS02266,Arjun,Mishra,F,1992-05-08,Chennai,Tamil Nadu,440275,user2266@email.com,9591993412,Silver,2020-11-28
CUS02267,Arjun,Joshi,M,2000-01-08,Surat,Gujarat,908251,user2267@email.com,9687634973,Silver,2020-03-21
CUS02268,Sanjay,Pillai,F,1980-05-30,Kochi,Kerala,280415,user2268@email.com,9636695255,Gold,2021-03-08
CUS02269,Meera,Pandey,F,1985-01-11,Hyderabad,Telangana,944266,user2269@email.com,9997901191,Platinum,2021-01-30
CUS02270,Varun,Mehta,M,1978-02-21,Hyderabad,Telangana,857009,user2270@email.com,9197101136,Silver,2020-10-15
CUS02271,Swathi,Bose,F,1972-01-16,Hyderabad,Telangana,893315,user2271@email.com,9510917117,Bronze,2024-11-02
CUS02272,Mohan,Bose,M,1970-08-31,Bhopal,Madhya Pradesh,945044,user2272@email.com,9570050991,Gold,2021-12-03
CUS02273,Ananya,Joshi,M,1980-09-10,Chandigarh,Punjab,216895,user2273@email.com,9303785198,Silver,2022-02-15
CUS02274,Suresh,Verma,M,1977-11-13,Nagpur,Maharashtra,687119,user2274@email.com,9677946218,Bronze,2023-11-20
CUS02275,Mohan,Singh,M,1992-04-16,Lucknow,Uttar Pradesh,194940,user2275@email.com,9864145083,Silver,2022-01-31
CUS02276,Tara,Shah,F,1974-12-13,Nagpur,Maharashtra,252846,user2276@email.com,9868678998,Bronze,2021-12-09
CUS02277,Sanjay,Reddy,F,1987-12-30,Hyderabad,Telangana,208659,user2277@email.com,9890577157,Gold,2020-10-07
CUS02278,Ritu,Mehta,F,1972-12-04,Nagpur,Maharashtra,186205,user2278@email.com,9447716573,Platinum,2020-06-28
CUS02279,Varun,Patel,M,1987-03-12,Ahmedabad,Gujarat,262541,user2279@email.com,9816745560,Platinum,2020-10-30
CUS02280,Isha,Iyer,F,1983-12-17,Mumbai,Maharashtra,329612,user2280@email.com,9363444418,Gold,2023-11-20
CUS02281,Dev,Nair,M,1989-06-05,Ahmedabad,Gujarat,411210,user2281@email.com,9361649622,Platinum,2022-01-22
CUS02282,Swathi,Bose,F,1977-04-07,Bhopal,Madhya Pradesh,534661,user2282@email.com,9697346574,Silver,2022-03-24
CUS02283,Rahul,Agarwal,M,1970-06-05,Lucknow,Uttar Pradesh,643761,user2283@email.com,9723731918,Bronze,2024-12-13
CUS02284,Prakash,Shah,F,1996-05-20,Lucknow,Uttar Pradesh,841076,user2284@email.com,9955554613,Platinum,2022-12-09
CUS02285,Ritu,Gupta,M,1984-10-23,Chandigarh,Punjab,482221,user2285@email.com,9352013447,Bronze,2021-04-11
CUS02286,Rohan,Reddy,M,1981-12-18,Hyderabad,Telangana,967641,user2286@email.com,9854233642,Bronze,2024-05-23
CUS02287,Rajesh,Reddy,M,1984-10-20,Jaipur,Rajasthan,922312,user2287@email.com,9644874404,Gold,2023-04-25
CUS02288,Kiran,Kumar,F,1992-05-23,Jaipur,Rajasthan,733435,user2288@email.com,9344624608,Gold,2020-03-26
CUS02289,Mohan,Verma,F,1971-10-21,Kochi,Kerala,334843,user2289@email.com,9599597507,Bronze,2024-10-24
CUS02290,Priya,Mishra,F,1998-06-21,Bhopal,Madhya Pradesh,621281,user2290@email.com,9734648986,Silver,2024-11-29
CUS02291,Aarav,Verma,M,1994-05-25,Bengaluru,Karnataka,781865,user2291@email.com,9161789291,Gold,2024-09-07
CUS02292,Neha,Reddy,M,1996-05-25,Ahmedabad,Gujarat,471628,user2292@email.com,9170236410,Platinum,2021-05-02
CUS02293,Rajesh,Gupta,F,1985-12-31,Kolkata,West Bengal,863112,user2293@email.com,9129610544,Gold,2020-04-09
CUS02294,Nisha,Reddy,Other,1985-05-17,Ahmedabad,Gujarat,325657,user2294@email.com,9810603224,Silver,2024-04-01
