CUSTOMER_ID,CUSTOMER_NAME,COUNTRY,LOYALTY_TIER,TOTAL_PURCHASE
4984,Priya Sharma,Australia,Bronze,6279
4985,Ananya Kapoor,Australia,Bronze,7248
4986,Ananya Kapoor,Canada,Silver,14307
4987,Vikram Joshi,USA,Platinum,3652
4988,Sara Joshi,USA,Platinum,3551
4989,Priya Patel,Canada,Platinum,10577
4990,Vikram Sharma,UK,Platinum,6159
4991,Olivia Taylor,India,Platinum,1286
4992,Vikram Brown,UK,Bronze,8250
4993,Michael Singh,USA,Gold,10562
4994,Priya Taylor,UK,Gold,6471
4995,Rajat Singh,UK,Bronze,7388
4996,Rajat Taylor,Singapore,Bronze,9283
4997,Olivia Sharma,India,Gold,13590
4998,Sara Patel,USA,Bronze,11156
4999,Amit Patel,India,Silver,6004
5000,Rajat Wilson,USA,Bronze,10546
5001,Sneha Lewis,India,Bronze,9282
5002,Olivia Wilson,Germany,Bronze,6301
5003,Olivia Kapoor,Canada,Gold,12628
5004,Sneha Patel,India,Silver,599
5005,Michael Patel,Singapore,Silver,9375
5006,Rajat Verma,India,Platinum,915
5007,Amit Wilson,India,Platinum,12569
5008,Sneha Sharma,India,Platinum,9622
5009,Sneha Wilson,India,Platinum,9133
5010,Vikram Wilson,USA,Gold,14645
5011,Vikram Singh,Canada,Platinum,5998
5012,Rajat Patel,USA,Platinum,1964
5013,Amit Singh,Canada,Bronze,1061
5014,Sara Kapoor,Singapore,Gold,3771
5015,Sneha Verma,UK,Bronze,1243
5016,Priya Lewis,Australia,Bronze,5149
5017,Priya Verma,Australia,Gold,762
5018,Sneha Wilson,Singapore,Bronze,13375
5019,Ananya Lewis,Canada,Bronze,12970
5020,Vikram Taylor,USA,Bronze,10144
5021,Ananya Joshi,Australia,Gold,8440
5022,Sara Singh,UK,Silver,7924
5023,Olivia Singh,India,Gold,11709
5024,John Singh,Germany,Platinum,8931
5025,Amit Lewis,UK,Silver,4438
5026,Vikram Verma,India,Bronze,3262
5027,Vikram Patel,UK,Bronze,5145
5028,Sneha Verma,Australia,Platinum,9073
5029,Sara Wilson,Canada,Silver,2116
5030,Olivia Sharma,Singapore,Platinum,14165
5031,Sara Verma,India,Bronze,8479
5032,Olivia Sharma,UK,Platinum,11736
5033,Vikram Brown,UK,Silver,704
5034,Rajat Wilson,USA,Silver,651
5035,John Patel,USA,Gold,4228
5036,Olivia Brown,Canada,Silver,3132
5037,Rajat Lewis,Germany,Gold,2170
5038,Amit Sharma,Germany,Platinum,614
5039,Michael Patel,Australia,Silver,586
5040,Rajat Verma,USA,Bronze,9292
5041,Olivia Lewis,Singapore,Platinum,9742
5042,Vikram Brown,Canada,Bronze,10123
5043,Vikram Singh,UK,Gold,2063
5044,John Brown,Canada,Gold,6770
5045,John Kapoor,Canada,Platinum,12454
5046,Ananya Kapoor,Singapore,Gold,1975
5047,Rajat Sharma,Canada,Bronze,629
5048,Vikram Taylor,Singapore,Gold,9579
5049,Rajat Singh,USA,Platinum,8188
5050,Sara Lewis,Canada,Silver,11170
5051,John Patel,Australia,Bronze,5008
5052,John Singh,Canada,Bronze,14763
5053,Rajat Sharma,Germany,Bronze,6471
5054,John Patel,USA,Platinum,579
5055,Michael Singh,USA,Bronze,7572
5056,Michael Kapoor,India,Bronze,11500
5057,John Joshi,India,Silver,2952
5058,Olivia Joshi,UK,Platinum,501
5059,Olivia Singh,Singapore,Platinum,14523
5060,Olivia Verma,India,Platinum,6958
5061,Vikram Taylor,Canada,Silver,14536
5062,John Taylor,Australia,Platinum,14156
5063,Sneha Singh,Germany,Silver,13460
5064,Olivia Joshi,India,Bronze,4987
5065,Olivia Sharma,Germany,Silver,13542
5066,Michael Wilson,USA,Gold,7638
5067,Amit Patel,Australia,Silver,11075
5068,Olivia Patel,Australia,Platinum,2934
5069,Sneha Verma,Singapore,Bronze,3483
5070,Rajat Patel,USA,Gold,8769
5071,Rajat Verma,Australia,Bronze,8680
5072,Amit Verma,Singapore,Bronze,5336
5073,John Lewis,UK,Bronze,7567
5074,Priya Brown,India,Silver,8329
5075,Olivia Singh,Germany,Platinum,6753
5076,Priya Patel,Germany,Silver,2386
5077,Vikram Verma,UK,Gold,4509
5078,Olivia Joshi,India,Platinum,12558
5079,Priya Kapoor,USA,Silver,10513
5080,Ananya Singh,Singapore,Silver,14076
5081,Olivia Sharma,Germany,Bronze,6030
5082,John Brown,India,Silver,577
5083,Priya Taylor,Singapore,Platinum,2491
5084,Priya Sharma,Canada,Bronze,11326
5085,Vikram Wilson,USA,Bronze,14797
5086,Amit Wilson,Singapore,Gold,2054
5087,Vikram Taylor,UK,Gold,11871
5088,Priya Joshi,India,Gold,13047
5089,Vikram Joshi,India,Gold,9846
5090,Michael Sharma,UK,Platinum,13357
5091,Michael Taylor,India,Platinum,2693
5092,Amit Singh,USA,Platinum,10552
5093,Sara Joshi,India,Gold,11043
5094,Priya Sharma,India,Silver,6553
5095,John Joshi,Germany,Gold,14488
5096,Rajat Kapoor,Singapore,Gold,8507
5097,Priya Taylor,India,Bronze,4266
5098,Sara Singh,Australia,Platinum,11088
5099,Rajat Verma,Canada,Silver,13067
5100,Priya Wilson,USA,Platinum,12585
5101,Rajat Joshi,USA,Platinum,2647
5102,Rajat Kapoor,Singapore,Platinum,2985
5103,Michael Singh,Canada,Silver,14068
5104,John Taylor,Canada,Silver,1717
5105,Sara Wilson,UK,Gold,6769
5106,Sara Verma,UK,Gold,7390
5107,Olivia Patel,Germany,Gold,3939
5108,Sneha Kapoor,USA,Bronze,14605
5109,Rajat Wilson,Canada,Bronze,5916
5110,Sneha Wilson,Canada,Platinum,6192
5111,Amit Kapoor,Singapore,Bronze,13594
5112,Sara Singh,Germany,Bronze,7279
5113,Amit Wilson,India,Silver,13538
5114,Priya Brown,Canada,Gold,10916
5115,Sara Patel,Germany,Gold,3481
5116,Michael Brown,USA,Bronze,7693
5117,John Verma,India,Platinum,9216
5118,Sara Kapoor,India,Platinum,11716
5119,Michael Brown,Australia,Bronze,9121
5120,Olivia Singh,USA,Platinum,3767
5121,Sneha Brown,USA,Platinum,1956
5122,Ananya Patel,USA,Platinum,7743
5123,Priya Taylor,Germany,Gold,11232
5124,Priya Taylor,India,Silver,12614
5125,Sneha Lewis,Australia,Silver,8629
5126,John Brown,Australia,Platinum,14026
5127,John Lewis,USA,Silver,3511
5128,Vikram Brown,UK,Bronze,10062
5129,Rajat Lewis,UK,Silver,5414
5130,Vikram Wilson,USA,Silver,9107
5131,Amit Singh,UK,Silver,6383
5132,Vikram Joshi,India,Silver,943
5133,Sara Verma,Canada,Silver,10130
5134,John Joshi,Canada,Platinum,5389
5135,Sara Lewis,Germany,Bronze,10066
5136,John Wilson,India,Platinum,612
5137,John Brown,India,Silver,11596
5138,Olivia Joshi,USA,Silver,12421
5139,Priya Patel,India,Bronze,10430
5140,Michael Singh,USA,Gold,14597
5141,John Joshi,UK,Bronze,12776
5142,Vikram Brown,USA,Platinum,5297
5143,Olivia Singh,USA,Silver,11332
5144,Priya Kapoor,UK,Gold,3792
5145,John Sharma,Australia,Silver,10086
5146,Michael Lewis,USA,Platinum,4757
5147,Olivia Joshi,India,Bronze,8742
5148,Sara Singh,USA,Gold,8378
5149,Sneha Verma,Germany,Platinum,14393
5150,Rajat Taylor,Germany,Bronze,7843
5151,Sara Sharma,Australia,Silver,5085
5152,John Joshi,India,Silver,2459
5153,Olivia Wilson,Germany,Silver,14843
5154,Priya Joshi,Germany,Platinum,947
5155,Amit Patel,Canada,Platinum,1432
5156,Rajat Taylor,Germany,Bronze,2264
5157,Ananya Taylor,Germany,Bronze,12274
5158,Sara Singh,USA,Silver,9590
5159,Ananya Lewis,Germany,Silver,7674
5160,John Brown,Germany,Platinum,10991
5161,Vikram Brown,UK,Platinum,12227
5162,Rajat Joshi,Singapore,Bronze,6056
5163,John Joshi,USA,Gold,10090
5164,Amit Lewis,UK,Platinum,8165
5165,Sneha Brown,Singapore,Silver,11818
5166,Amit Sharma,Germany,Platinum,14683
5167,Ananya Lewis,Canada,Silver,12735
5168,Rajat Singh,Canada,Bronze,5175
5169,Sneha Taylor,Germany,Gold,14351
5170,John Patel,Germany,Platinum,8694
5171,Ananya Lewis,Germany,Platinum,2039
5172,Vikram Brown,India,Platinum,7516
5173,Rajat Joshi,Singapore,Silver,3600
5174,Ananya Sharma,Germany,Bronze,6399
5175,Sara Singh,Singapore,Silver,1804
5176,Sara Joshi,Australia,Platinum,9337
5177,Ananya Singh,Singapore,Gold,14475
5178,John Patel,UK,Silver,7878
5179,Ananya Singh,Australia,Gold,3360
5180,Sara Brown,India,Bronze,5564
5181,Rajat Wilson,India,Bronze,12267
5182,Priya Verma,Germany,Platinum,11583
5183,Ananya Wilson,Australia,Bronze,5487
5184,Olivia Patel,Germany,Silver,13024
5185,Sara Patel,Canada,Gold,4720
5186,John Singh,Canada,Gold,7097
5187,Priya Sharma,Canada,Silver,10815
5188,Sara Kapoor,Australia,Platinum,12063
5189,Priya Joshi,Australia,Gold,14954
5190,Sara Taylor,Singapore,Silver,10066
5191,Sneha Brown,Australia,Silver,3490
5192,Sneha Brown,India,Platinum,11663
5193,Olivia Verma,USA,Platinum,3865
5194,Sara Taylor,Canada,Bronze,11809
5195,Vikram Taylor,Canada,Bronze,4203
5196,Sara Kapoor,India,Gold,1332
5197,Sneha Brown,Germany,Gold,911
5198,Amit Brown,India,Bronze,3603
5199,John Singh,India,Platinum,3632
5200,Amit Patel,UK,Bronze,9411
5201,Rajat Brown,Germany,Bronze,13095
5202,Rajat Taylor,UK,Bronze,8261
5203,John Wilson,Germany,Gold,1010
5204,Vikram Wilson,UK,Bronze,5418
5205,Michael Taylor,India,Gold,8437
5206,Sneha Joshi,Canada,Silver,4847
5207,Sara Wilson,Canada,Bronze,13200
5208,Michael Kapoor,UK,Platinum,13632
5209,John Kapoor,India,Platinum,4619
5210,Rajat Taylor,USA,Bronze,8643
5211,John Brown,India,Gold,543
5212,Olivia Kapoor,Australia,Platinum,8920
5213,Priya Kapoor,Germany,Silver,14579
5214,Michael Kapoor,Australia,Gold,13575
5215,Sneha Wilson,UK,Gold,6585
5216,Sneha Kapoor,UK,Bronze,2103
5217,Amit Wilson,USA,Platinum,14899
5218,Sara Patel,UK,Gold,9140
5219,Rajat Joshi,USA,Silver,12051
5220,Michael Joshi,India,Bronze,8427
5221,John Brown,USA,Bronze,10659
5222,Olivia Singh,India,Platinum,1045
5223,Vikram Brown,UK,Platinum,3210
5224,Sara Verma,Canada,Platinum,8401
5225,Priya Brown,UK,Bronze,9513
5226,Sneha Kapoor,Germany,Platinum,11874
5227,Priya Patel,Canada,Bronze,1769
5228,Michael Joshi,Singapore,Bronze,8578
5229,John Taylor,Canada,Platinum,3201
5230,Amit Singh,Canada,Platinum,2395
5231,Michael Singh,Singapore,Gold,1867
5232,Michael Sharma,USA,Platinum,8029
5233,John Lewis,USA,Bronze,14082
5234,Sneha Kapoor,USA,Silver,8468
5235,Olivia Lewis,UK,Platinum,5831
5236,Ananya Joshi,Australia,Platinum,11682
5237,Sara Joshi,Canada,Silver,14359
5238,Sneha Verma,India,Silver,12474
5239,Olivia Taylor,Germany,Bronze,2262
5240,Sara Patel,Australia,Platinum,12264
5241,Amit Sharma,UK,Platinum,6364
5242,Michael Singh,Australia,Silver,2338
5243,Ananya Brown,Canada,Silver,4483
5244,Michael Kapoor,India,Platinum,2445
5245,Michael Wilson,Singapore,Silver,11646
5246,John Sharma,Germany,Bronze,2251
5247,Sara Sharma,India,Gold,7917
5248,Rajat Lewis,Australia,Gold,1855
5249,Priya Verma,India,Platinum,11642
5250,Michael Lewis,Australia,Silver,4758
5251,Rajat Kapoor,UK,Platinum,1794
5252,Amit Joshi,UK,Bronze,13023
5253,Amit Taylor,Australia,Bronze,11387
5254,Priya Singh,Germany,Platinum,14562
5255,Olivia Patel,Australia,Gold,10456
5256,Sara Verma,Germany,Silver,2669
5257,Ananya Kapoor,India,Platinum,14168
5258,Sara Taylor,Canada,Silver,501
5259,Sneha Verma,Germany,Silver,14476
5260,Rajat Wilson,Australia,Gold,3820
5261,Vikram Patel,UK,Bronze,2389
5262,Olivia Joshi,USA,Bronze,5363
5263,Rajat Joshi,India,Platinum,2317
5264,Priya Verma,India,Gold,6847
5265,Vikram Kapoor,Canada,Silver,12849
5266,Vikram Wilson,Australia,Silver,14357
5267,Sara Patel,Australia,Gold,13390
5268,Vikram Lewis,Germany,Gold,8334
5269,Sneha Patel,Australia,Gold,9294
5270,Amit Verma,UK,Platinum,13189
5271,Olivia Sharma,UK,Gold,524
5272,Michael Sharma,Australia,Platinum,689
5273,John Patel,Singapore,Gold,3893
5274,Olivia Sharma,USA,Silver,12381
5275,Amit Taylor,India,Silver,13282
5276,Vikram Singh,UK,Bronze,2295
5277,Ananya Kapoor,USA,Gold,13586
5278,Priya Joshi,UK,Silver,2901
5279,Amit Sharma,USA,Gold,8378
5280,Rajat Kapoor,Germany,Gold,1985
5281,Sara Brown,Australia,Platinum,11777
5282,Vikram Taylor,Singapore,Gold,11636
5283,Vikram Singh,USA,Platinum,602
5284,Olivia Kapoor,Germany,Platinum,11355
5285,Ananya Taylor,UK,Silver,9339
5286,Priya Kapoor,India,Platinum,12435
5287,Rajat Lewis,Germany,Platinum,3838
5288,Olivia Kapoor,Canada,Platinum,12791
5289,Rajat Verma,Singapore,Bronze,6313
5290,Ananya Patel,USA,Gold,13681
5291,John Lewis,Australia,Platinum,5717
5292,Sneha Verma,UK,Silver,2327
5293,Vikram Brown,Australia,Bronze,11474
5294,Ananya Taylor,India,Silver,13190
5295,John Wilson,Australia,Silver,12520
5296,Ananya Verma,USA,Silver,13707
5297,Ananya Sharma,Australia,Silver,10659
5298,Sara Sharma,Australia,Bronze,10604
5299,John Kapoor,Canada,Bronze,8239
5300,Olivia Lewis,Germany,Silver,5802
5301,Priya Kapoor,Canada,Silver,1928
5302,Amit Taylor,Germany,Platinum,4194
5303,Rajat Wilson,Germany,Bronze,13273
5304,Vikram Kapoor,Germany,Gold,4096
5305,Olivia Wilson,Canada,Gold,3330
5306,Sara Brown,UK,Gold,12616
5307,Sara Singh,Germany,Silver,3600
5308,Michael Patel,USA,Platinum,12875
5309,Priya Taylor,USA,Bronze,6411
5310,Olivia Taylor,Canada,Gold,7437
5311,Amit Singh,USA,Platinum,14758
5312,Vikram Patel,UK,Silver,6716
5313,Rajat Taylor,USA,Gold,10983
5314,Sneha Singh,India,Platinum,9944
5315,Michael Patel,Singapore,Silver,7813
5316,Rajat Singh,Canada,Platinum,942
5317,Vikram Wilson,Singapore,Platinum,2743
5318,Sara Singh,UK,Bronze,1429
5319,Amit Brown,Germany,Gold,11276
5320,Sara Taylor,Australia,Gold,4130
5321,Amit Taylor,Australia,Bronze,11811
5322,Vikram Wilson,Canada,Platinum,3628
5323,Rajat Lewis,Australia,Gold,11910
5324,Olivia Kapoor,UK,Platinum,1319
5325,Ananya Kapoor,Germany,Silver,14061
5326,Amit Taylor,Canada,Platinum,13267
5327,Michael Kapoor,Canada,Silver,5406
5328,Priya Wilson,India,Gold,7008
5329,John Wilson,UK,Silver,8583
5330,Sneha Taylor,Germany,Gold,9475
5331,Sneha Wilson,UK,Platinum,11164
5332,Michael Joshi,USA,Silver,2341
5333,Michael Patel,UK,Gold,6121
5334,Ananya Sharma,Germany,Gold,5278
5335,Olivia Sharma,Canada,Platinum,6971
5336,Ananya Kapoor,Singapore,Platinum,11230
5337,Michael Joshi,UK,Platinum,9900
5338,Vikram Lewis,Canada,Silver,3373
5339,Ananya Patel,Canada,Silver,12176
5340,Michael Joshi,UK,Silver,3690
5341,Sneha Sharma,India,Platinum,1893
5342,Priya Joshi,Germany,Gold,4025
5343,Sneha Wilson,Germany,Bronze,6300
5344,Priya Verma,Singapore,Silver,8999
5345,Vikram Lewis,Australia,Bronze,3488
5346,Vikram Wilson,Canada,Platinum,7992
5347,Amit Sharma,India,Silver,14283
5348,Sneha Verma,India,Silver,14399
5349,Priya Joshi,USA,Gold,4230
5350,Sara Patel,India,Gold,4011
5351,Vikram Joshi,Germany,Gold,5354
5352,John Taylor,UK,Platinum,8520
5353,Vikram Singh,Canada,Bronze,5333
5354,John Wilson,Germany,Silver,14082
5355,John Wilson,UK,Platinum,13628
5356,Rajat Lewis,Singapore,Bronze,8696
5357,Sara Lewis,Singapore,Silver,10168
5358,Amit Kapoor,Singapore,Silver,11641
5359,Olivia Lewis,UK,Bronze,1519
5360,Michael Verma,Germany,Bronze,12722
5361,Vikram Patel,Canada,Platinum,6548
5362,John Sharma,Singapore,Silver,11536
5363,Olivia Verma,Canada,Gold,6153
5364,Amit Patel,Australia,Silver,11185
5365,Rajat Patel,Singapore,Bronze,4859
5366,Rajat Patel,Germany,Platinum,5220
5367,Rajat Patel,USA,Gold,11228
5368,John Lewis,Canada,Silver,13952
5369,Ananya Patel,UK,Platinum,6317
5370,Priya Taylor,UK,Bronze,6767
5371,Amit Brown,Singapore,Platinum,8912
5372,Sneha Wilson,Germany,Bronze,5649
5373,Amit Kapoor,Germany,Bronze,5805
5374,Vikram Wilson,Singapore,Platinum,3845
5375,John Patel,India,Bronze,1829
5376,Sneha Taylor,India,Silver,14901
5377,Michael Wilson,Germany,Gold,10720
5378,John Brown,India,Gold,10148
5379,Amit Lewis,USA,Bronze,961
5380,Rajat Patel,USA,Gold,13640
5381,Priya Verma,India,Platinum,5226
5382,Rajat Taylor,India,Platinum,10262
5383,Ananya Lewis,India,Platinum,7006
5384,John Verma,Germany,Silver,14167
5385,Michael Lewis,UK,Bronze,7034
5386,Amit Joshi,Germany,Gold,10271
5387,John Sharma,Canada,Bronze,10249
5388,Priya Taylor,Germany,Gold,9120
5389,Olivia Sharma,Australia,Silver,3190
5390,Sara Singh,India,Bronze,14463
5391,Ananya Kapoor,Canada,Gold,8398
5392,Sara Patel,Australia,Gold,1406
5393,Amit Verma,Germany,Platinum,9000
5394,Sara Wilson,Australia,Bronze,5349
5395,Amit Kapoor,Australia,Bronze,7165
5396,Rajat Lewis,UK,Silver,13953
5397,Olivia Taylor,USA,Platinum,4209
5398,Sara Lewis,Canada,Gold,11162
5399,Rajat Lewis,Germany,Bronze,13477
5400,Ananya Kapoor,USA,Bronze,3881
5401,Rajat Brown,Germany,Silver,10042
5402,Olivia Wilson,Canada,Silver,12487
5403,Sara Brown,Germany,Gold,13150
5404,Rajat Taylor,Canada,Silver,11864
5405,Ananya Singh,India,Platinum,2999
5406,Sara Lewis,Singapore,Gold,12501
5407,John Kapoor,Singapore,Bronze,8115
5408,Priya Patel,Singapore,Gold,3452
5409,Sara Lewis,Canada,Gold,1291
5410,John Sharma,India,Gold,14951
5411,John Singh,USA,Platinum,13061
5412,Michael Wilson,Australia,Silver,10438
5413,John Taylor,USA,Bronze,4547
5414,Michael Wilson,Canada,Gold,5145
5415,Michael Singh,Australia,Bronze,14114
5416,Michael Taylor,UK,Platinum,7952
5417,Ananya Singh,Canada,Gold,7291
5418,Michael Verma,UK,Silver,8439
5419,Olivia Sharma,UK,Gold,10029
5420,Sara Joshi,Germany,Platinum,1748
5421,Priya Kapoor,Australia,Gold,14022
5422,Sneha Sharma,Canada,Silver,9385
5423,Olivia Verma,UK,Bronze,12619
5424,Vikram Singh,Australia,Gold,3850
5425,Olivia Sharma,Canada,Gold,13973
5426,Rajat Wilson,Australia,Silver,10160
5427,Rajat Joshi,UK,Silver,4728
5428,Amit Lewis,Germany,Silver,8914
5429,Michael Sharma,Australia,Platinum,14004
5430,Olivia Taylor,UK,Bronze,2261
5431,Priya Verma,UK,Bronze,531
5432,Sara Brown,Singapore,Silver,505
5433,Priya Joshi,Germany,Silver,9821
5434,Sara Brown,Australia,Bronze,5127
5435,Michael Patel,Australia,Silver,10757
5436,Sneha Joshi,Australia,Platinum,7631
5437,Sara Wilson,Australia,Platinum,4002
5438,Ananya Lewis,Germany,Bronze,2925
5439,Priya Patel,India,Platinum,10841
5440,Ananya Patel,USA,Platinum,4509
5441,Sneha Taylor,Germany,Silver,778
5442,Rajat Verma,Australia,Platinum,11611
5443,Olivia Brown,Australia,Bronze,14178
5444,Rajat Kapoor,Canada,Gold,7091
5445,Vikram Lewis,USA,Bronze,13273
5446,Sara Brown,Canada,Platinum,926
5447,Ananya Taylor,UK,Platinum,10076
5448,Amit Joshi,Canada,Gold,6079
5449,Sara Sharma,Singapore,Gold,3577
5450,Michael Singh,India,Bronze,6407
5451,Rajat Lewis,UK,Platinum,4489
5452,Rajat Kapoor,Canada,Silver,7629
5453,Sara Taylor,Australia,Bronze,1279
5454,Vikram Singh,Australia,Bronze,1274
5455,Vikram Sharma,Australia,Platinum,7993
5456,Sara Sharma,Canada,Gold,6894
5457,Olivia Lewis,Singapore,Bronze,10009
5458,Ananya Taylor,Singapore,Gold,9542
5459,Olivia Wilson,Australia,Platinum,5335
5460,Rajat Wilson,India,Bronze,4434
5461,Vikram Verma,India,Platinum,14925
5462,Sara Taylor,USA,Platinum,11626
5463,Sneha Brown,USA,Bronze,14100
5464,Rajat Kapoor,India,Platinum,14086
5465,Michael Taylor,USA,Platinum,11220
5466,Vikram Taylor,UK,Gold,10859
5467,Vikram Lewis,UK,Platinum,3569
5468,Amit Singh,USA,Bronze,7248
5469,Michael Lewis,Germany,Platinum,10287
5470,Ananya Joshi,India,Gold,8061
5471,John Wilson,Germany,Silver,6635
5472,Rajat Lewis,Australia,Bronze,5030
5473,John Verma,USA,Platinum,9939
5474,Ananya Wilson,Singapore,Bronze,1076
5475,Sara Brown,UK,Bronze,5742
5476,Ananya Sharma,USA,Silver,3814
5477,Amit Patel,India,Silver,6529
5478,Priya Singh,Australia,Silver,3853
5479,Michael Lewis,UK,Gold,5364
5480,Michael Patel,Singapore,Silver,4279
5481,Olivia Kapoor,Canada,Bronze,6267
5482,John Lewis,UK,Platinum,10612
5483,Amit Singh,India,Gold,10191
5484,Rajat Sharma,Germany,Bronze,14058
5485,Rajat Kapoor,Canada,Bronze,7331
5486,Priya Taylor,Canada,Gold,10632
5487,John Verma,India,Platinum,11324
5488,Priya Brown,Australia,Silver,5125
5489,Rajat Lewis,USA,Bronze,11858
5490,Sneha Singh,UK,Silver,4404
5491,Amit Wilson,Singapore,Gold,5692
5492,Rajat Lewis,Australia,Bronze,11308
5493,Sara Taylor,Australia,Platinum,5497
5494,Olivia Lewis,Germany,Bronze,10689
5495,Michael Singh,Germany,Bronze,14876
5496,Michael Kapoor,Canada,Gold,6841
5497,Vikram Singh,Australia,Silver,13526
5498,Michael Lewis,Australia,Bronze,14744
5499,Michael Lewis,Canada,Platinum,2039
5500,Sneha Brown,India,Bronze,7421
5501,Sara Taylor,Canada,Bronze,8573
5502,Ananya Lewis,Canada,Bronze,13211
5503,Priya Brown,Australia,Platinum,3828
5504,Olivia Joshi,India,Platinum,13605
5505,Michael Brown,USA,Bronze,4508
5506,John Taylor,UK,Platinum,13865
5507,Sara Wilson,Singapore,Platinum,6769
5508,Sara Lewis,Canada,Platinum,9501
5509,Priya Patel,Australia,Gold,1289
5510,Ananya Verma,Australia,Bronze,5226
5511,Ananya Kapoor,Singapore,Gold,4357
5512,Rajat Wilson,Singapore,Silver,14057
5513,Sara Brown,Australia,Silver,11459
5514,Ananya Kapoor,Germany,Gold,11356
5515,Rajat Patel,Australia,Bronze,8830
5516,Rajat Kapoor,USA,Platinum,869
5517,Sara Kapoor,Australia,Silver,3612
5518,Amit Singh,Germany,Gold,13701
5519,Priya Patel,Singapore,Gold,11985
5520,Sneha Patel,Australia,Gold,12435
5521,John Singh,Germany,Bronze,14898
5522,Rajat Singh,India,Silver,7510
5523,John Singh,UK,Bronze,3661
5524,Sara Lewis,Canada,Silver,10765
5525,Vikram Wilson,Australia,Platinum,7227
5526,John Patel,Germany,Platinum,1709
5527,Priya Patel,Germany,Platinum,6302
5528,Priya Lewis,Singapore,Gold,3284
5529,Olivia Lewis,India,Bronze,1153
5530,Priya Verma,Australia,Gold,13678
5531,Ananya Patel,Germany,Silver,5424
5532,Vikram Verma,India,Silver,13473
5533,Sneha Lewis,Germany,Silver,12538
5534,Ananya Singh,Germany,Platinum,11425
5535,Sara Brown,Australia,Gold,9398
5536,Sneha Brown,Germany,Gold,14262
5537,Ananya Joshi,Germany,Gold,2877
5538,John Lewis,USA,Platinum,6667
5539,Ananya Brown,UK,Gold,10896
5540,Ananya Joshi,Australia,Bronze,11787
5541,Sara Wilson,USA,Silver,7280
5542,Priya Kapoor,India,Gold,10899
5543,Ananya Kapoor,Germany,Silver,6026
5544,Priya Patel,Germany,Bronze,2265
5545,Priya Brown,Germany,Silver,10753
5546,Vikram Singh,Germany,Gold,14340
5547,Michael Sharma,Germany,Platinum,2916
5548,Olivia Taylor,Germany,Gold,13653
5549,Rajat Brown,USA,Silver,1836
5550,Sara Lewis,Singapore,Platinum,14553
5551,John Kapoor,Germany,Gold,11412
5552,Ananya Kapoor,Australia,Platinum,5571
5553,Amit Brown,Canada,Silver,11709
5554,Rajat Taylor,USA,Bronze,10830
5555,Priya Verma,Singapore,Platinum,12547
5556,Vikram Kapoor,Germany,Bronze,3107
5557,Sara Joshi,UK,Gold,11022
5558,Olivia Sharma,India,Silver,7994
5559,Vikram Lewis,Australia,Silver,1771
5560,Vikram Brown,USA,Gold,10601
5561,Priya Joshi,USA,Gold,2901
5562,Olivia Joshi,India,Silver,8941
5563,Michael Singh,Germany,Silver,8447
5564,Michael Wilson,Germany,Gold,14200
5565,Olivia Wilson,Australia,Gold,12525
5566,Michael Sharma,India,Silver,9004
5567,John Joshi,Australia,Silver,8400
5568,Sneha Lewis,Australia,Gold,8473
5569,Ananya Joshi,USA,Bronze,1441
5570,Michael Verma,India,Platinum,3031
5571,Michael Patel,USA,Gold,6760
5572,John Patel,USA,Bronze,4922
5573,Rajat Singh,Australia,Gold,1634
5574,Sneha Lewis,Canada,Silver,3245
5575,Priya Kapoor,Canada,Bronze,8359
5576,Olivia Lewis,Germany,Platinum,9885
5577,John Brown,India,Platinum,4335
5578,John Wilson,USA,Silver,8036
5579,Sara Sharma,Germany,Silver,3912
5580,Sneha Lewis,India,Platinum,1330
5581,Rajat Sharma,Germany,Platinum,4646
5582,Michael Verma,UK,Bronze,3138
5583,Vikram Singh,Germany,Silver,6371
5584,Vikram Brown,USA,Platinum,14786
5585,Sneha Verma,Australia,Silver,8775
5586,Vikram Sharma,Singapore,Silver,2702
5587,Sneha Brown,USA,Gold,13028
5588,Vikram Sharma,Singapore,Bronze,9672
5589,Priya Lewis,India,Bronze,3067
5590,John Singh,USA,Platinum,13945
5591,Sneha Wilson,USA,Bronze,4322
5592,John Lewis,India,Silver,14438
5593,Vikram Joshi,Singapore,Bronze,1861
5594,Rajat Sharma,Germany,Silver,12312
5595,John Singh,USA,Gold,11700
5596,Ananya Singh,USA,Bronze,2841
5597,Sara Lewis,Germany,Gold,3596
5598,Sneha Brown,UK,Silver,3372
5599,Rajat Taylor,Australia,Bronze,10542
5600,Sneha Singh,UK,Silver,8020
5601,Olivia Sharma,Singapore,Gold,4815
5602,John Brown,USA,Gold,637
5603,Sara Taylor,Canada,Platinum,12225
5604,Sneha Sharma,USA,Platinum,7224
5605,Michael Singh,Australia,Platinum,10133
5606,Sneha Sharma,USA,Gold,13771
5607,Sneha Brown,UK,Bronze,12381
5608,Michael Patel,Germany,Silver,7412
5609,Rajat Brown,India,Gold,10664
5610,Amit Joshi,Australia,Platinum,13060
5611,Amit Taylor,Canada,Silver,10650
5612,Amit Brown,UK,Bronze,6379
5613,John Sharma,UK,Silver,6159
5614,Rajat Wilson,UK,Bronze,13246
5615,Ananya Singh,USA,Silver,3564
5616,Ananya Wilson,Singapore,Silver,6543
5617,Olivia Joshi,Australia,Gold,3316
5618,Priya Brown,USA,Gold,5827
